chr	start	end	name	itemRgb
OX030907.1	39800000	39900000	gc891-0.47715	#fff3ac
OX030907.1	39900000	40000000	gc892-0.47209	#fff1a8
OX030907.1	40000000	40100000	gc893-0.42616	#fed481
OX030907.1	40100000	40200000	gc894-0.43776	#fede89
OX030907.1	40200000	40300000	gc895-0.47638	#fff2aa
OX030907.1	40300000	40400000	gc896-0.46209	#feeb9d
OX030907.1	40400000	40500000	gc897-0.44489	#fee28f
OX030907.1	40500000	40600000	gc898-0.44556	#fee28f
OX030907.1	40600000	40700000	gc899-0.45104	#fee695
OX030907.1	40700000	40800000	gc900-0.43486	#fedc88
OX030907.1	40800000	40900000	gc901-0.4381	#fede89
OX030907.1	40900000	41000000	gc902-0.44151	#fee18d
OX030907.1	41000000	41100000	gc903-0.42873	#fed683
OX030907.1	41100000	41200000	gc904-0.47379	#fff1a8
OX030907.1	41200000	41300000	gc905-0.46906	#feefa3
OX030907.1	41300000	41400000	gc906-0.45412	#fee797
OX030907.1	41400000	41500000	gc907-0.41106	#fec877
OX030907.1	41500000	41600000	gc908-0.4274	#fed683
OX030907.1	41600000	41700000	gc909-0.43923	#fee08b
OX030907.1	41700000	41800000	gc910-0.42314	#fed27f
OX030907.1	41800000	41900000	gc911-0.43106	#fed884
OX030907.1	41900000	42000000	gc912-0.43355	#feda86
OX030907.1	42000000	42100000	gc913-0.47353	#fff1a8
OX030907.1	42100000	42200000	gc914-0.46052	#feeb9d
OX030907.1	42200000	42300000	gc915-0.44639	#fee491
OX030907.1	42300000	42400000	gc916-0.44044	#fee08b
OX030907.1	42400000	42500000	gc917-0.44606	#fee28f
OX030907.1	42500000	42600000	gc918-0.43504	#fedc88
OX030907.1	42600000	42700000	gc919-0.44149	#fee18d
OX030907.1	42700000	42800000	gc920-0.40691	#fdc574
OX030907.1	42800000	42900000	gc921-0.43408	#feda86
OX030907.1	42900000	43000000	gc922-0.46334	#feec9f
OX030907.1	43000000	43100000	gc923-0.47267	#fff1a8
OX030907.1	43100000	43200000	gc924-0.42346	#fed27f
OX030907.1	43200000	43300000	gc925-0.43108	#fed884
OX030907.1	43300000	43400000	gc926-0.44577	#fee28f
OX030907.1	43400000	43500000	gc927-0.45902	#feea9b
OX030907.1	43500000	43600000	gc928-0.41971	#fece7c
OX030907.1	43600000	43700000	gc929-0.44352	#fee18d
OX030907.1	43700000	43800000	gc930-0.46259	#feec9f
OX030907.1	43800000	43900000	gc931-0.41866	#fece7c
OX030907.1	43900000	44000000	gc932-0.45399	#fee797
OX030907.1	44000000	44100000	gc933-0.42057	#fed07e
OX030907.1	44100000	44200000	gc934-0.39985	#fdbf6f
OX030907.1	44200000	44300000	gc935-0.38629	#fdb365
OX030907.1	44300000	44400000	gc936-0.37401	#fca85e
OX030907.1	44400000	44500000	gc937-0.37362	#fca85e
OX030907.1	44500000	44600000	gc938-0.41581	#fecc7b
OX030907.1	44600000	44700000	gc939-0.43044	#fed884
OX030907.1	44700000	44800000	gc940-0.46088	#feeb9d
OX030907.1	44800000	44900000	gc941-0.43979	#fee08b
OX030907.1	44900000	45000000	gc942-0.43223	#feda86
OX030907.1	45000000	45100000	gc943-0.42176	#fed07e
OX030907.1	45100000	45200000	gc944-0.41488	#feca79
OX030907.1	45200000	45300000	gc945-0.45106	#fee695
OX030907.1	45300000	45400000	gc946-0.45654	#fee999
OX030907.1	45400000	45500000	gc947-0.43457	#fedc88
OX030907.1	45500000	45600000	gc948-0.45332	#fee797
OX030907.1	45600000	45700000	gc949-0.4426	#fee18d
OX030907.1	45700000	45800000	gc950-0.44674	#fee491
OX030907.1	45800000	45900000	gc951-0.43151	#fed884
OX030907.1	45900000	46000000	gc952-0.41379	#feca79
OX030907.1	46000000	46100000	gc953-0.4139	#feca79
OX030907.1	46100000	46200000	gc954-0.45897	#feea9b
OX030907.1	46200000	46300000	gc955-0.47126	#fff0a6
OX030907.1	46300000	46400000	gc956-0.4314	#fed884
OX030907.1	46400000	46500000	gc957-0.4448	#fee28f
OX030907.1	46500000	46600000	gc958-0.43572	#fedc88
OX030907.1	46600000	46700000	gc959-0.42658	#fed481
OX030907.1	46700000	46800000	gc960-0.44583	#fee28f
OX030907.1	46800000	46900000	gc961-0.44739	#fee491
OX030907.1	46900000	47000000	gc962-0.45173	#fee695
OX030907.1	47000000	47100000	gc963-0.41262	#fec877
OX030907.1	47100000	47200000	gc964-0.42801	#fed683
OX030907.1	47200000	47300000	gc965-0.44411	#fee28f
OX030907.1	47300000	47400000	gc966-0.45225	#fee695
OX030907.1	47400000	47500000	gc967-0.44633	#fee491
OX030907.1	47500000	47600000	gc968-0.44396	#fee28f
OX030907.1	47600000	47700000	gc969-0.4706	#fff0a6
OX030907.1	47700000	47800000	gc970-0.43663	#fedc88
OX030907.1	47800000	47900000	gc971-0.43563	#fedc88
OX030907.1	47900000	48000000	gc972-0.42271	#fed27f
OX030907.1	48000000	48100000	gc973-0.43316	#feda86
OX030907.1	48100000	48200000	gc974-0.48097	#fff5ae
OX030907.1	48200000	48300000	gc975-0.42171	#fed07e
OX030907.1	48300000	48400000	gc976-0.44145	#fee18d
OX030907.1	48400000	48500000	gc977-0.43826	#fede89
OX030907.1	48500000	48600000	gc978-0.46695	#feeda1
OX030907.1	48600000	48700000	gc979-0.4408	#fee08b
OX030907.1	48700000	48800000	gc980-0.4388	#fede89
OX030907.1	48800000	48900000	gc981-0.43517	#fedc88
OX030907.1	48900000	49000000	gc982-0.45188	#fee695
OX030907.1	49000000	49100000	gc983-0.43212	#feda86
OX030907.1	49100000	49200000	gc984-0.42193	#fed07e
OX030907.1	49200000	49300000	gc985-0.42785	#fed683
OX030907.1	49300000	49400000	gc986-0.44348	#fee18d
OX030907.1	49400000	49500000	gc987-0.48041	#fff5ae
OX030907.1	49500000	49600000	gc988-0.48444	#fff7b2
OX030907.1	49600000	49700000	gc989-0.48239	#fff6b0
OX030907.1	49700000	49800000	gc990-0.44435	#fee28f
OX030907.1	49800000	49900000	gc991-0.45891	#feea9b
OX030907.1	49900000	50000000	gc992-0.47493	#fff2aa
OX030907.1	50000000	50100000	gc993-0.42635	#fed481
OX030907.1	50100000	50200000	gc994-0.44188	#fee18d
OX030907.1	50200000	50300000	gc995-0.44173	#fee18d
OX030907.1	50300000	50400000	gc996-0.4385	#fede89
OX030907.1	50400000	50500000	gc997-0.44463	#fee28f
OX030907.1	50500000	50600000	gc998-0.43721	#fede89
OX030907.1	50600000	50700000	gc999-0.44978	#fee593
OX030907.1	50700000	50800000	gc1000-0.40718	#fdc574
OX030907.1	50800000	50900000	gc1001-0.41662	#fecc7b
OX030907.1	50900000	51000000	gc1002-0.44623	#fee491
OX030907.1	51000000	51100000	gc1003-0.43504	#fedc88
OX030907.1	51100000	51200000	gc1004-0.41407	#feca79
OX030907.1	51200000	51300000	gc1005-0.42853	#fed683
OX030907.1	51300000	51400000	gc1006-0.40622	#fdc372
OX030907.1	51400000	51500000	gc1007-0.4014	#fdbf6f
OX030907.1	51500000	51600000	gc1008-0.45269	#fee695
OX030907.1	51600000	51700000	gc1009-0.44601	#fee28f
OX030907.1	51700000	51800000	gc1010-0.43662	#fedc88
OX030907.1	51800000	51900000	gc1011-0.42656	#fed481
OX030907.1	51900000	52000000	gc1012-0.42853	#fed683
OX030907.1	52000000	52100000	gc1013-0.43906	#fede89
OX030907.1	52100000	52200000	gc1014-0.42838	#fed683
OX030907.1	52200000	52300000	gc1015-0.44952763819095476	#fee593
OX030907.1	52300000	52400000	gc1016-0.44851	#fee593
OX030907.1	52400000	52500000	gc1017-0.43139	#fed884
OX030907.1	52500000	52600000	gc1018-0.42466	#fed27f
OX030907.1	52600000	52700000	gc1019-0.4372	#fede89
OX030907.1	52700000	52800000	gc1020-0.42995	#fed884
OX030907.1	52800000	52900000	gc1021-0.43339	#feda86
OX030907.1	52900000	53000000	gc1022-0.43548	#fedc88
OX030907.1	53000000	53100000	gc1023-0.43322	#feda86
OX030907.1	53100000	53200000	gc1024-0.4263	#fed481
OX030907.1	53200000	53300000	gc1025-0.44814	#fee491
OX030907.1	53300000	53400000	gc1026-0.45093	#fee695
OX030907.1	53400000	53500000	gc1027-0.43419	#feda86
OX030907.1	53500000	53600000	gc1028-0.44676	#fee491
OX030907.1	53600000	53700000	gc1029-0.41674	#fecc7b
OX030907.1	53700000	53800000	gc1030-0.43232	#feda86
OX030907.1	53800000	53900000	gc1031-0.45592	#fee999
OX030907.1	53900000	54000000	gc1032-0.42304	#fed27f
OX030907.1	54000000	54100000	gc1033-0.41928	#fece7c
OX030907.1	54100000	54200000	gc1034-0.4177	#fecc7b
OX030907.1	54200000	54300000	gc1035-0.42897	#fed683
OX030907.1	54300000	54400000	gc1036-0.43447	#fedc88
OX030907.1	54400000	54500000	gc1037-0.42775	#fed683
OX030907.1	54500000	54600000	gc1038-0.40419	#fdc372
OX030907.1	54600000	54700000	gc1039-0.42648	#fed481
OX030907.1	54700000	54800000	gc1040-0.40289	#fdc171
OX030907.1	54800000	54900000	gc1041-0.40905	#fdc776
OX030907.1	54900000	55000000	gc1042-0.42355	#fed27f
OX030907.1	55000000	55100000	gc1043-0.42366	#fed27f
OX030907.1	55100000	55200000	gc1044-0.41192	#fec877
OX030907.1	55200000	55300000	gc1045-0.44989	#fee593
OX030907.1	55300000	55400000	gc1046-0.42944	#fed683
OX030907.1	55400000	55500000	gc1047-0.41409	#feca79
OX030907.1	55500000	55600000	gc1048-0.42443	#fed27f
OX030907.1	55600000	55700000	gc1049-0.42873	#fed683
OX030907.1	55700000	55800000	gc1050-0.40409	#fdc372
OX030907.1	55800000	55900000	gc1051-0.43164	#fed884
OX030907.1	55900000	56000000	gc1052-0.39904	#fdbd6d
OX030907.1	56000000	56100000	gc1053-0.39947	#fdbf6f
OX030907.1	56100000	56200000	gc1054-0.38564	#fdb365
OX030907.1	56200000	56300000	gc1055-0.3974	#fdbd6d
OX030907.1	56300000	56400000	gc1056-0.41474	#feca79
OX030907.1	56400000	56500000	gc1057-0.4033	#fdc171
OX030907.1	56500000	56600000	gc1058-0.3774	#fcaa5f
OX030907.1	56600000	56700000	gc1059-0.40063	#fdbf6f
OX030907.1	56700000	56800000	gc1060-0.40134	#fdbf6f
OX030907.1	56800000	56900000	gc1061-0.38662	#fdb365
OX030907.1	56900000	57000000	gc1062-0.40132	#fdbf6f
OX030907.1	57000000	57100000	gc1063-0.39095	#fdb768
OX030907.1	57100000	57200000	gc1064-0.39364	#fdb96a
OX030907.1	57200000	57300000	gc1065-0.42197	#fed07e
OX030907.1	57300000	57400000	gc1066-0.40777	#fdc574
OX030907.1	57400000	57500000	gc1067-0.42924	#fed683
OX030907.1	57500000	57600000	gc1068-0.37092	#fba35c
OX030907.1	57600000	57700000	gc1069-0.38417	#fdb163
OX030907.1	57700000	57800000	gc1070-0.41424	#feca79
OX030907.1	57800000	57900000	gc1071-0.34562	#f88950
OX030907.1	57900000	58000000	gc1072-0.33247	#f67a49
OX030907.1	58000000	58100000	gc1073-0.36304	#fa9b58
OX030907.1	58100000	58200000	gc1074-0.35411	#f99153
OX030907.1	58200000	58300000	gc1075-0.32583	#f57245
OX030907.1	58300000	58400000	gc1076-0.33366	#f67c4a
OX030907.1	58400000	58500000	gc1077-0.34664	#f88950
OX030907.1	58500000	58600000	gc1078-0.4089	#fdc776
OX030907.1	58600000	58700000	gc1079-0.39859	#fdbd6d
OX030907.1	58700000	58800000	gc1080-0.41572	#fecc7b
OX030907.1	58800000	58900000	gc1081-0.40216	#fdc171
OX030907.1	58900000	59000000	gc1082-0.43206	#feda86
OX030907.1	59000000	59100000	gc1083-0.43525	#fedc88
OX030907.1	59100000	59200000	gc1084-0.41926	#fece7c
OX030907.1	59200000	59300000	gc1085-0.43162	#fed884
OX030907.1	59300000	59400000	gc1086-0.40855	#fdc574
OX030907.1	59400000	59500000	gc1087-0.42421	#fed27f
OX030907.1	59500000	59600000	gc1088-0.42896	#fed683
OX030907.1	59600000	59700000	gc1089-0.41618	#fecc7b
OX030907.1	59700000	59800000	gc1090-0.44116	#fee08b
OX030907.1	59800000	59900000	gc1091-0.42091	#fed07e
OX030907.1	59900000	60000000	gc1092-0.40851	#fdc574
OX030907.1	60000000	60100000	gc1093-0.42702	#fed481
OX030907.1	60100000	60200000	gc1094-0.43769	#fede89
OX030907.1	60200000	60300000	gc1095-0.40552	#fdc372
OX030907.1	60300000	60400000	gc1096-0.41902	#fece7c
OX030907.1	60400000	60500000	gc1097-0.39772	#fdbd6d
OX030907.1	60500000	60600000	gc1098-0.41833	#fece7c
OX030907.1	60600000	60700000	gc1099-0.40784	#fdc574
OX030907.1	60700000	60800000	gc1100-0.42932	#fed683
OX030907.1	60800000	60900000	gc1101-0.41807	#fece7c
OX030907.1	60900000	61000000	gc1102-0.38838	#fdb567
OX030907.1	61000000	61100000	gc1103-0.37732	#fcaa5f
OX030907.1	61100000	61200000	gc1104-0.47429	#fff2aa
OX030907.1	61200000	61300000	gc1105-0.45941	#feea9b
OX030907.1	61300000	61400000	gc1106-0.46612	#feeda1
OX030907.1	61400000	61500000	gc1107-0.47421	#fff1a8
OX030907.1	61500000	61600000	gc1108-0.40061306532663316	#fdbf6f
OX030907.1	61600000	61700000	gc1109-0.38617	#fdb365
OX030907.1	61700000	61800000	gc1110-0.36195	#fa9b58
OX030907.1	61800000	61900000	gc1111-0.41983	#fece7c
OX030907.1	61900000	62000000	gc1112-0.43129	#fed884
OX030907.1	62000000	62100000	gc1113-0.44037	#fee08b
OX030907.1	62100000	62200000	gc1114-0.45015	#fee593
OX030907.1	62200000	62300000	gc1115-0.43339	#feda86
OX030907.1	62300000	62400000	gc1116-0.44971	#fee593
OX030907.1	62400000	62500000	gc1117-0.44748	#fee491
OX030907.1	62500000	62600000	gc1118-0.44653	#fee491
OX030907.1	62600000	62700000	gc1119-0.44402	#fee28f
OX030907.1	62700000	62800000	gc1120-0.45236	#fee695
OX030907.1	62800000	62900000	gc1121-0.43645	#fedc88
OX030907.1	62900000	63000000	gc1122-0.40086	#fdbf6f
OX030907.1	63000000	63100000	gc1123-0.4263	#fed481
OX030907.1	63100000	63200000	gc1124-0.43655	#fedc88
OX030907.1	63200000	63300000	gc1125-0.42279	#fed27f
OX030907.1	63300000	63400000	gc1126-0.39977	#fdbf6f
OX030907.1	63400000	63500000	gc1127-0.43386	#feda86
OX030907.1	63500000	63600000	gc1128-0.45249	#fee695
OX030907.1	63600000	63700000	gc1129-0.40967	#fdc776
OX030907.1	63700000	63800000	gc1130-0.43275	#feda86
OX030907.1	63800000	63900000	gc1131-0.42712	#fed481
OX030907.1	63900000	64000000	gc1132-0.40374	#fdc171
OX030907.1	64000000	64100000	gc1133-0.42807	#fed683
OX030907.1	64100000	64200000	gc1134-0.42582	#fed481
OX030907.1	64200000	64300000	gc1135-0.41296	#fec877
OX030907.1	64300000	64400000	gc1136-0.42427	#fed27f
OX030907.1	64400000	64500000	gc1137-0.42079	#fed07e
OX030907.1	64500000	64600000	gc1138-0.41004	#fdc776
OX030907.1	64600000	64700000	gc1139-0.41285	#fec877
OX030907.1	64700000	64800000	gc1140-0.40788	#fdc574
OX030907.1	64800000	64900000	gc1141-0.40993	#fdc776
OX030907.1	64900000	65000000	gc1142-0.41196	#fec877
OX030907.1	65000000	65100000	gc1143-0.39409	#fdb96a
OX030907.1	65100000	65200000	gc1144-0.4157	#fecc7b
OX030907.1	65200000	65300000	gc1145-0.37642	#fcaa5f
OX030907.1	65300000	65400000	gc1146-0.38859	#fdb567
OX030907.1	65400000	65500000	gc1147-0.4216	#fed07e
OX030907.1	65500000	65600000	gc1148-0.40252	#fdc171
OX030907.1	65600000	65700000	gc1149-0.3961	#fdbb6c
OX030907.1	65700000	65800000	gc1150-0.38136	#fdaf62
OX030907.1	65800000	65900000	gc1151-0.39903	#fdbd6d
OX030907.1	65900000	66000000	gc1152-0.4128	#fec877
OX030907.1	66000000	66100000	gc1153-0.37081	#fba35c
OX030907.1	66100000	66200000	gc1154-0.39548	#fdbb6c
OX030907.1	66200000	66300000	gc1155-0.39127	#fdb768
OX030907.1	66300000	66400000	gc1156-0.376	#fcaa5f
OX030907.1	66400000	66500000	gc1157-0.38089	#fdaf62
OX030907.1	66500000	66600000	gc1158-0.39658	#fdbb6c
OX030907.1	66600000	66700000	gc1159-0.40268	#fdc171
OX030907.1	66700000	66800000	gc1160-0.40093	#fdbf6f
OX030907.1	66800000	66900000	gc1161-0.41373	#feca79
OX030907.1	66900000	67000000	gc1162-0.39586	#fdbb6c
OX030907.1	67000000	67100000	gc1163-0.41862	#fece7c
OX030907.1	67100000	67200000	gc1164-0.39879	#fdbd6d
OX030907.1	67200000	67300000	gc1165-0.3974	#fdbd6d
OX030907.1	67300000	67400000	gc1166-0.41553	#feca79
OX030907.1	67400000	67500000	gc1167-0.42244	#fed07e
OX030907.1	67500000	67600000	gc1168-0.43125	#fed884
OX030907.1	67600000	67700000	gc1169-0.40485	#fdc372
OX030907.1	67700000	67800000	gc1170-0.40983	#fdc776
OX030907.1	67800000	67900000	gc1171-0.41552	#feca79
OX030907.1	67900000	68000000	gc1172-0.4189	#fece7c
OX030907.1	68000000	68100000	gc1173-0.39287	#fdb96a
OX030907.1	68100000	68200000	gc1174-0.41615	#fecc7b
OX030907.1	68200000	68300000	gc1175-0.41107	#fec877
OX030907.1	68300000	68400000	gc1176-0.38309	#fdb163
OX030907.1	68400000	68500000	gc1177-0.37218	#fca55d
OX030907.1	68500000	68600000	gc1178-0.39654	#fdbb6c
OX030907.1	68600000	68700000	gc1179-0.42324	#fed27f
OX030907.1	68700000	68800000	gc1180-0.42866	#fed683
OX030907.1	68800000	68900000	gc1181-0.42388	#fed27f
OX030907.1	68900000	69000000	gc1182-0.4114	#fec877
OX030907.1	69000000	69100000	gc1183-0.43204	#feda86
OX030907.1	69100000	69200000	gc1184-0.4216	#fed07e
OX030907.1	69200000	69300000	gc1185-0.41792	#fecc7b
OX030907.1	69300000	69400000	gc1186-0.38938	#fdb567
OX030907.1	69400000	69500000	gc1187-0.4148	#feca79
OX030907.1	69500000	69600000	gc1188-0.40024	#fdbf6f
OX030907.1	69600000	69700000	gc1189-0.41021	#fdc776
OX030907.1	69700000	69800000	gc1190-0.42223	#fed07e
OX030907.1	69800000	69900000	gc1191-0.43768	#fede89
OX030907.1	69900000	70000000	gc1192-0.41423	#feca79
OX030907.1	70000000	70100000	gc1193-0.43052	#fed884
OX030907.1	70100000	70200000	gc1194-0.39561	#fdbb6c
OX030907.1	70200000	70300000	gc1195-0.4054509018036072	#fdc372
OX030907.1	70300000	70400000	gc1196-0.4309	#fed884
OX030907.1	70400000	70500000	gc1197-0.40327	#fdc171
OX030907.1	70500000	70600000	gc1198-0.42768	#fed683
OX030907.1	70600000	70700000	gc1199-0.41428	#feca79
OX030907.1	70700000	70800000	gc1200-0.41331	#feca79
OX030907.1	70800000	70900000	gc1201-0.40217	#fdc171
OX030907.1	70900000	71000000	gc1202-0.41782	#fecc7b
OX030907.1	71000000	71100000	gc1203-0.40946	#fdc776
OX030907.1	71100000	71200000	gc1204-0.40621	#fdc372
OX030907.1	71200000	71300000	gc1205-0.44304	#fee18d
OX030907.1	71300000	71400000	gc1206-0.42329	#fed27f
OX030907.1	71400000	71500000	gc1207-0.41275	#fec877
OX030907.1	71500000	71600000	gc1208-0.41875	#fece7c
OX030907.1	71600000	71700000	gc1209-0.39493	#fdbb6c
OX030907.1	71700000	71800000	gc1210-0.41326	#fec877
OX030907.1	71800000	71900000	gc1211-0.41017	#fdc776
OX030907.1	71900000	72000000	gc1212-0.41539	#feca79
OX030907.1	72000000	72100000	gc1213-0.42118	#fed07e
OX030907.1	72100000	72200000	gc1214-0.39784	#fdbd6d
OX030907.1	72200000	72300000	gc1215-0.41765	#fecc7b
OX030907.1	72300000	72400000	gc1216-0.42046	#fed07e
OX030907.1	72400000	72500000	gc1217-0.40863	#fdc776
OX030907.1	72500000	72600000	gc1218-0.42543	#fed481
OX030907.1	72600000	72700000	gc1219-0.40927	#fdc776
OX030907.1	72700000	72800000	gc1220-0.41867	#fece7c
OX030907.1	72800000	72900000	gc1221-0.42127	#fed07e
OX030907.1	72900000	73000000	gc1222-0.41167	#fec877
OX030907.1	73000000	73100000	gc1223-0.41256513026052105	#fec877
OX030907.1	73100000	73200000	gc1224-0.41686	#fecc7b
OX030907.1	73200000	73300000	gc1225-0.41391	#feca79
OX030907.1	73300000	73400000	gc1226-0.41223	#fec877
OX030907.1	73400000	73500000	gc1227-0.39406	#fdb96a
OX030907.1	73500000	73600000	gc1228-0.42783	#fed683
OX030907.1	73600000	73700000	gc1229-0.40508	#fdc372
OX030907.1	73700000	73800000	gc1230-0.40571	#fdc372
OX030907.1	73800000	73900000	gc1231-0.4202	#fece7c
OX030907.1	73900000	74000000	gc1232-0.39778	#fdbd6d
OX030907.1	74000000	74100000	gc1233-0.3819	#fdaf62
OX030907.1	74100000	74200000	gc1234-0.39272	#fdb96a
OX030907.1	74200000	74300000	gc1235-0.39452	#fdb96a
OX030907.1	74300000	74400000	gc1236-0.4205	#fed07e
OX030907.1	74400000	74500000	gc1237-0.40073	#fdbf6f
OX030907.1	74500000	74600000	gc1238-0.38697	#fdb365
OX030907.1	74600000	74700000	gc1239-0.41477	#feca79
OX030907.1	74700000	74800000	gc1240-0.44109	#fee08b
OX030907.1	74800000	74900000	gc1241-0.40917	#fdc776
OX030907.1	74900000	75000000	gc1242-0.40654	#fdc574
OX030907.1	75000000	75100000	gc1243-0.42087	#fed07e
OX030907.1	75100000	75200000	gc1244-0.39922	#fdbf6f
OX030907.1	75200000	75300000	gc1245-0.41168	#fec877
OX030907.1	75300000	75400000	gc1246-0.41676	#fecc7b
OX030907.1	75400000	75500000	gc1247-0.44701	#fee491
OX030907.1	75500000	75600000	gc1248-0.37928	#fdad60
OX030907.1	75600000	75700000	gc1249-0.42582	#fed481
OX030907.1	75700000	75800000	gc1250-0.43086	#fed884
OX030907.1	75800000	75900000	gc1251-0.40677	#fdc574
OX030907.1	75900000	76000000	gc1252-0.42882	#fed683
OX030907.1	76000000	76100000	gc1253-0.45423	#fee797
OX030907.1	76100000	76200000	gc1254-0.413	#fec877
OX030907.1	76200000	76300000	gc1255-0.42693	#fed481
OX030907.1	76300000	76400000	gc1256-0.44702	#fee491
OX030907.1	76400000	76500000	gc1257-0.44236	#fee18d
OX030907.1	76500000	76600000	gc1258-0.43223	#feda86
OX030907.1	76600000	76700000	gc1259-0.41709	#fecc7b
OX030907.1	76700000	76800000	gc1260-0.40883	#fdc776
OX030907.1	76800000	76900000	gc1261-0.42676	#fed481
OX030907.1	76900000	77000000	gc1262-0.44571	#fee28f
OX030907.1	77000000	77100000	gc1263-0.45685	#fee999
OX030907.1	77100000	77200000	gc1264-0.44187	#fee18d
OX030907.1	77200000	77300000	gc1265-0.42134	#fed07e
OX030907.1	77300000	77400000	gc1266-0.41197	#fec877
OX030907.1	77400000	77500000	gc1267-0.41707	#fecc7b
OX030907.1	77500000	77600000	gc1268-0.41985	#fece7c
OX030907.1	77600000	77700000	gc1269-0.46344	#feec9f
OX030907.1	77700000	77800000	gc1270-0.42712	#fed481
OX030907.1	77800000	77900000	gc1271-0.43887	#fede89
OX030907.1	77900000	78000000	gc1272-0.40457	#fdc372
OX030907.1	78000000	78100000	gc1273-0.40122	#fdbf6f
OX030907.1	78100000	78200000	gc1274-0.4099	#fdc776
OX030907.1	78200000	78300000	gc1275-0.39508	#fdbb6c
OX030907.1	78300000	78400000	gc1276-0.38787	#fdb567
OX030907.1	78400000	78500000	gc1277-0.41785	#fecc7b
OX030907.1	78500000	78600000	gc1278-0.4142	#feca79
OX030907.1	78600000	78700000	gc1279-0.43285	#feda86
OX030907.1	78700000	78800000	gc1280-0.43707	#fede89
OX030907.1	78800000	78900000	gc1281-0.41769	#fecc7b
OX030907.1	78900000	79000000	gc1282-0.41864	#fece7c
OX030907.1	79000000	79100000	gc1283-0.41021	#fdc776
OX030907.1	79100000	79200000	gc1284-0.43598	#fedc88
OX030907.1	79200000	79300000	gc1285-0.43943	#fee08b
OX030907.1	79300000	79400000	gc1286-0.41798	#fece7c
OX030907.1	79400000	79500000	gc1287-0.42402	#fed27f
OX030907.1	79500000	79600000	gc1288-0.43934	#fee08b
OX030907.1	79600000	79700000	gc1289-0.42269	#fed27f
OX030907.1	79700000	79800000	gc1290-0.44652	#fee491
OX030907.1	79800000	79900000	gc1291-0.41483	#feca79
OX030907.1	79900000	80000000	gc1292-0.42109	#fed07e
OX030907.1	80000000	80100000	gc1293-0.41253	#fec877
OX030907.1	80100000	80200000	gc1294-0.42403	#fed27f
OX030907.1	80200000	80300000	gc1295-0.44071	#fee08b
OX030907.1	80300000	80400000	gc1296-0.42087	#fed07e
OX030907.1	80400000	80500000	gc1297-0.41488	#feca79
OX030907.1	80500000	80600000	gc1298-0.4085	#fdc574
OX030907.1	80600000	80700000	gc1299-0.41663	#fecc7b
OX030907.1	80700000	80800000	gc1300-0.46536	#feeda1
OX030907.1	80800000	80900000	gc1301-0.43658	#fedc88
OX030907.1	80900000	81000000	gc1302-0.41188	#fec877
OX030907.1	81000000	81100000	gc1303-0.45521	#fee797
OX030907.1	81100000	81200000	gc1304-0.41163	#fec877
OX030907.1	81200000	81300000	gc1305-0.43968	#fee08b
OX030907.1	81300000	81400000	gc1306-0.43654	#fedc88
OX030907.1	81400000	81500000	gc1307-0.4337	#feda86
OX030907.1	81500000	81600000	gc1308-0.42738	#fed683
OX030907.1	81600000	81700000	gc1309-0.43287	#feda86
OX030907.1	81700000	81800000	gc1310-0.44587	#fee28f
OX030907.1	81800000	81900000	gc1311-0.40137	#fdbf6f
OX030907.1	81900000	82000000	gc1312-0.41601	#fecc7b
OX030907.1	82000000	82100000	gc1313-0.41749	#fecc7b
OX030907.1	82100000	82200000	gc1314-0.42704	#fed481
OX030907.1	82200000	82300000	gc1315-0.43919	#fee08b
OX030907.1	82300000	82400000	gc1316-0.422	#fed07e
OX030907.1	82400000	82500000	gc1317-0.44451	#fee28f
OX030907.1	82500000	82600000	gc1318-0.47642	#fff2aa
OX030907.1	82600000	82700000	gc1319-0.45467	#fee797
OX030907.1	82700000	82800000	gc1320-0.46047	#feeb9d
OX030907.1	82800000	82900000	gc1321-0.45243	#fee695
OX030907.1	82900000	83000000	gc1322-0.43131	#fed884
OX030907.1	83000000	83100000	gc1323-0.41725	#fecc7b
OX030907.1	83100000	83200000	gc1324-0.43606	#fedc88
OX030907.1	83200000	83300000	gc1325-0.44518	#fee28f
OX030907.1	83300000	83400000	gc1326-0.44017	#fee08b
OX030907.1	83400000	83500000	gc1327-0.40674	#fdc574
OX030907.1	83500000	83600000	gc1328-0.4356	#fedc88
OX030907.1	83600000	83700000	gc1329-0.4476	#fee491
OX030907.1	83700000	83800000	gc1330-0.42677	#fed481
OX030907.1	83800000	83900000	gc1331-0.44263	#fee18d
OX030907.1	83900000	84000000	gc1332-0.44238	#fee18d
OX030907.1	84000000	84100000	gc1333-0.44669	#fee491
OX030907.1	84100000	84200000	gc1334-0.4557	#fee999
OX030907.1	84200000	84300000	gc1335-0.4497	#fee593
OX030907.1	84300000	84400000	gc1336-0.46135	#feeb9d
OX030907.1	84400000	84500000	gc1337-0.46687	#feeda1
OX030907.1	84500000	84600000	gc1338-0.44784	#fee491
OX030907.1	84600000	84700000	gc1339-0.42739	#fed683
OX030907.1	84700000	84800000	gc1340-0.43305	#feda86
OX030907.1	84800000	84900000	gc1341-0.42982	#fed884
OX030907.1	84900000	85000000	gc1342-0.4832	#fff6b0
OX030907.1	85000000	85100000	gc1343-0.4601	#feea9b
OX030907.1	85100000	85200000	gc1344-0.44289	#fee18d
OX030907.1	85200000	85300000	gc1345-0.42837	#fed683
